Time (s),Left Foot Force (ai16),Right Foot Force (ai18),Handle Force (ai20),Handle Position (ai21),Seat Position (ai22)
0.0257415771484375,0.04647899833126996,-0.01828345270140147,0.17173022645042826,3.655423417532219,3.9519503190339127
0.049462318420410156,0.04680774172856603,-0.01861219611676196,0.17140148308542447,3.6573958798748967,3.945704185608713
0.0740206241607666,0.04680774172856603,-0.01795470928613435,0.17074399635517423,3.6593683422229253,3.9355131259395293
0.09902167320251465,0.04680774172856603,-0.01861219611676196,0.17140148308542447,3.6610120608503727,3.924664578726018
0.12262940406799316,0.04647899833126996,-0.01828345270140147,0.17140148308542447,3.6633132669350514,3.91447351938732
0.14679861068725586,-0.019927169779138026,-0.017625965870960575,0.17074399635517423,3.6652857292991587,3.905268691734288
0.1711287498474121,-0.06134884091674858,-0.01861219611676196,0.1644978724016286,3.6692306540434863,3.8921189381684456
0.19545555114746094,-0.021570886859211436,-0.01828345270140147,0.17140148308542447,3.671203116423715,3.8799554163537975
0.21916651725769043,-0.0449116696500248,-0.018940939532215845,0.16975776625919192,3.6751480412003263,3.8661481756458222
0.2428135871887207,-0.05674643293793952,-0.02058465661088682,0.1687715361624807,3.681722915875965,3.852669679040505
0.2653687000274658,-0.000531308410016057,-0.019598426363403865,0.15792300505038429,3.6869828156597317,3.843136108434879
0.28763365745544434,0.04746522852289095,-0.018940939532215845,0.1648266157683354,3.6938864341844364,3.8309725875136853
0.3097245693206787,0.05075266248917672,-0.01795470928613435,0.1648266157683354,3.6978313590855865,3.820124042012106
0.3334362506866455,0.05239637946898745,-0.018940939532215845,0.16318289893398794,3.7047349777150416,3.8092754966840436
0.35783982276916504,0.05009517569663083,-0.01861219611676196,0.16285415556687427,3.7096661339198964,3.8000706704805762
0.38262057304382324,0.05173889267732945,-0.01828345270140147,0.15726551831346386,3.709337390171842,3.7908658444009924
0.4067530632019043,0.05239637946898745,-0.01828345270140147,0.15299185451549702,3.7057212089532787,3.781661018444818
0.4312920570373535,0.05173889267732945,-0.01828345270140147,0.14904693407429204,3.7014475402641103,3.7754148866160273
0.4552621841430664,0.05173889267732945,-0.01861219611676196,0.14806070396213938,3.6971738716005498,3.7711412175025516
0.4796872138977051,0.052725122864683366,-0.019927169779138026,0.145759500364231,3.6935576904436562,3.769826242396023
0.5037345886230469,0.0530538662602906,-0.02058465661088682,0.14477327024960363,3.6929002029625484,3.7724561926115783
0.5277037620544434,0.049437688903729474,-0.019927169779138026,0.1441157835061056,3.690927740522848,3.7760723741742916
0.549971342086792,0.05173889267732945,-0.02025591319496567,0.14345829676227684,3.6896127655660647,3.7800172995370227
0.5733702182769775,0.05042391909294819,-0.018940939532215845,0.14444452687789594,3.6889552780885775,3.7842909687054456
0.5958213806152344,0.05009517569663083,-0.019598426363403865,0.14214332327362658,3.6892840218272456,3.792509563334711
0.6195025444030762,0.05108140588531643,-0.021570886859211436,0.13984211966529983,3.6876403031354115,3.803029364603872
0.6427817344665527,0.05206763607320282,-0.022885860524954532,0.138198402799721,3.681722915875965,3.813220422237857
0.6645643711090088,0.05173889267732945,-0.021242143443009676,0.1388558895462016,3.6695593977731504,3.824068967628927
0.6862061023712158,0.05239637946898745,-0.023543347358388006,0.13852714617300282,3.6570671361507463,3.8359037446174287
0.7079474925994873,0.05239637946898745,-0.023543347358388006,0.1388558895462016,3.6426024124349077,3.8510259599608956
0.7292876243591309,0.05173889267732945,-0.022885860524954532,0.1375409160529082,3.6294526638504254,3.8651619441776597
0.7505247592926025,0.05075266248917672,-0.02222837369189573,0.1375409160529082,3.6163029155007966,3.878969184865124
0.7730216979980469,0.05239637946898745,-0.021570886859211436,0.13786965942635615,3.600851961488208,3.8973788395632023
0.7941060066223145,0.05206763607320282,-0.02222837369189573,0.13951337629235006,3.5847435204115996,3.915131007081783
0.8148660659790039,0.05173889267732945,-0.023543347358388006,0.13852714617300282,3.5686350796803503,3.934526894367164
0.8368465900421143,0.05141014928136732,-0.023214603941624418,0.13852714617300282,3.549567946196408,3.957210220912698
0.8587164878845215,0.05075266248917672,-0.021242143443009676,0.1362259425582851,3.5288570948479583,3.9759486217067606
0.8825075626373291,0.05075266248917672,-0.02091340002690148,0.13786965942635615,3.5022288582166103,3.9989606936116293
0.9060266017913818,0.05141014928136732,-0.02058465661088682,0.1362259425582851,3.4723131860467196,4.021315278550567
0.9300837516784668,0.05141014928136732,-0.019598426363403865,0.1352397124364443,3.440425053219163,4.045313583858686
0.9520845413208008,0.05108140588531643,-0.019598426363403865,0.1349109690623309,3.408865665273583,4.069640634022438
0.9746665954589844,0.05075266248917672,-0.019927169779138026,0.1335959955650442,3.375005073311928,4.0900227578732595
0.9972217082977295,0.05173889267732945,-0.019598426363403865,0.1335959955650442,3.3414732263211064,4.112706090056279
1.019435167312622,0.05206763607320282,-0.01861219611676196,0.1345822256881342,3.3056401756139713,4.130787007622435
1.0429682731628418,0.05009517569663083,-0.01861219611676196,0.1352397124364443,3.2652047165129616,4.150840389559325
1.0641984939575195,0.049766432300224595,-0.019927169779138026,0.1345822256881342,3.2260842334603126,4.1692500522585165
1.0875084400177002,0.05108140588531643,-0.019269682947763128,0.1349109690623309,3.1876212391778505,4.186015995571215
1.1106951236724854,0.05173889267732945,-0.019598426363403865,0.1345822256881342,3.146528298347648,4.203439427362519
1.13124680519104,0.05075266248917672,-0.018940939532215845,0.13293850881590075,3.1074078203473454,4.213959235487326
1.154233455657959,0.05108140588531643,-0.019598426363403865,0.13688342930576294,3.067629856953873,4.226780251896001
1.1759059429168701,0.05173889267732945,-0.019598426363403865,0.1335959955650442,3.025221947336965,4.239272524566464
1.1987521648406982,0.05141014928136732,-0.019269682947763128,0.1316235353166127,2.9824852960359376,4.25044982139512
1.221428394317627,0.05173889267732945,-0.02091340002690148,0.1335959955650442,2.9384336726911267,4.267544511082388
1.242568016052246,0.049437688903729474,-0.019269682947763128,0.13063730519127004,2.897011998668765,4.282337992954453
1.263606071472168,0.05141014928136732,-0.02025591319496567,0.13228102206642361,2.858549017050043,4.300747659821015
1.2844953536987305,0.05206763607320282,-0.02091340002690148,0.1362259425582851,2.82304472749263,4.319814815421376
1.304530143737793,0.05108140588531643,-0.02058465661088682,0.1319522786915599,2.79181410332332,4.338224483511149
1.3250315189361572,0.05173889267732945,-0.02025591319496567,0.12767861481072734,2.7641996573789287,4.36090782538497
1.3464317321777344,0.05108140588531643,-0.021570886859211436,0.1283361015625448,2.7359277252828087,4.384577400503793
1.3683631420135498,0.04845145871371059,-0.019598426363403865,0.131294791941582,2.7046971033741496,4.409561953123366
1.3905844688415527,0.04253407755676096,-0.019598426363403865,0.1253774111767268,2.6767539160083125,4.438162692395997
1.4117472171783447,0.036945439770836475,-0.021899630275506787,0.12504866780010554,2.6507831894719573,4.468078409807142
1.434377670288086,0.03595920957063152,-0.021570886859211436,0.12570615455326414,2.6313873307490043,4.496679152192605
1.458381175994873,0.036945439770836475,-0.023214603941624418,0.1299798184406238,2.6113339855863624,4.526594872890901
1.4809112548828125,0.037274183170725325,-0.023214603941624418,0.127349871434693,2.59325310085821,4.556510595293814
1.503429651260376,0.03661669637085792,-0.023872090775245325,0.12800735818667794,2.581418340074151,4.583138877121572
1.5265252590179443,0.03201428876172427,-0.026502038113479925,0.12307620753861472,2.5722135262007417,4.6097671603243136
1.5493886470794678,0.02445319050837297,-0.028145755202927836,0.1240624376697381,2.5636661990867657,4.633765490818007
1.5709073543548584,0.01820706582818113,-0.029789472294726144,0.12636364130608718,2.552817668593565,4.651517681227844
1.592958927154541,0.01228968452192132,-0.03143318938887754,0.127349871434693,2.5426266248722316,4.6663111737127405
1.6160151958465576,0.01097471089429293,-0.03307690648538475,0.1303085618159887,2.5324355812231962,4.675516013700771
1.6386330127716064,0.011303454301337126,-0.03767931436816083,0.1358971991844214,2.528819404461763,4.677159735144983
1.6610846519470215,0.005714816369135067,-0.0412954920033525,0.14345829676227684,2.526518201072808,4.672886059401245
1.683110237121582,0.0034136125069949286,-0.05050030785389431,0.15167688103641064,2.5347367846215305,4.657435078169673
1.7049152851104736,-0.0028325122844012063,-0.054116485529920044,0.1608816953624813,2.5442703415965724,4.632779258035695
1.7274446487426758,-0.010722354173835436,-0.0521440249779265,0.16548410250150505,2.5574200754593286,4.59661739066891
1.7495360374450684,-0.013023558068316676,-0.051815281552929,0.17633263355200127,2.5837195435520135,4.5509219437256805
1.7711329460144043,-0.00973612393473694,-0.054116485529920044,0.2739694091522666,2.616265136008488,4.493391710460879
1.7930495738983154,-0.009407380521889719,-0.055760202659213554,0.5359778301040286,2.6478244991398676,4.418766788586989
1.8159732818603516,0.0030848690977502147,-0.05839015007106768,0.9390170659026258,2.681356323297022,4.333950810507808
1.8384919166564941,0.009002250450106705,-0.06266381462844045,1.4821008653027246,2.7185043255949535,4.236971316422711
1.8615031242370605,0.008673507042421966,-0.06627999234354087,1.9298491377236076,2.7530223818204327,4.134074447238243
1.8852193355560303,-0.0054624595749541704,-0.0820596770555837,2.4196766190348047,2.79378656377251,4.0232877419657465
1.9078335762023926,-0.02715952494897722,-0.10211302670180478,2.7625559403785402,2.83652320765741,3.920719652511479
1.9309446811676025,-0.03932303147364474,-0.12315260705412318,3.019633308218918,2.886492208691745,3.8188090668115997
1.9526312351226807,-0.035706853844703124,-0.13991852294114476,3.1323923271195384,2.9325162905904882,3.73333568418075
1.9757990837097168,-0.045569156496110014,-0.14813710925640028,3.06269870457985,2.983142782965572,3.6429311561525406
1.9963531494140625,-0.07121114379205154,-0.13728857533366062,3.0403441474587947,3.032783047369446,3.5571290507966347
2.018726110458374,-0.09915433574737412,-0.14583590508172262,3.109380281384577,3.083738288214891,3.4795455462473535
2.040222406387329,-0.1090166389599857,-0.15175328725527187,3.179402650866044,3.138638453915154,3.401633305708421
2.0612285137176514,-0.10507171766424511,-0.1510958003454676,3.181375112054187,3.1955110840263856,3.3276659955950874
2.081749677658081,-0.078443499289306,-0.13630234498252447,3.115626408029228,3.25468492258148,3.2566573839340864
2.1042768955230713,-0.052801511828208414,-0.12906998910196738,3.074204726824344,3.319118662400799,3.1803888814595878
2.1275975704193115,-0.03767931436816083,-0.12841250220615424,3.049548965036009,3.3907847664802016,3.0988604892327136
2.148683547973633,-0.04754161703665025,-0.1340011408334122,3.079135879256123,3.4637658513492715,3.0170033604093316
2.1705760955810547,-0.05608894608535969,-0.14090475329562346,3.1363372493014428,3.5370756865860207,2.93941990304442
2.1923317909240723,-0.0666087357727651,-0.1455071616286045,3.197812288786688,3.612029247337503,2.85953524733139
2.2138073444366455,-0.0807447033210274,-0.14978082652708424,3.1304198660347478,3.6971738716005498,2.7704457820009045
2.2372183799743652,-0.10375674390217063,-0.15701318254843083,3.0834095447171164,3.7856059438395264,2.679383863028411
2.258350133895874,-0.11624899470602348,-0.17838150744764963,3.1264749438774655,3.8661481756458222,2.590951897364478
2.2814388275146484,-0.12183763327012975,-0.17410784243287575,3.1343647882084356,3.961483891220943,2.4877264873429574
2.3046436309814453,-0.12249512016192604,-0.17476532935708455,3.1455420677899704,4.06043580411803,2.379241191414957
2.326195240020752,-0.11855019881715584,-0.1819976855507875,3.1346935317236513,4.162017684701571,2.268125956191232
2.3502182960510254,-0.11329030371318191,-0.1819976855507875,3.1488295029862554,4.266229534934513,2.1464909428407717
2.3733298778533936,-0.12019391604239182,-0.1787102509110513,3.1678966273524503,4.371098892325663,2.0238697064603186
2.3955681324005127,-0.12085140293318664,-0.19350370687201984,3.1360085057856564,4.483529385387815,1.8857975435938787
2.418060064315796,-0.11394779059978216,-0.19350370687201984,3.055137604320829,4.595631157958346,1.7572589399352119
2.438229560852051,-0.083374650791701,-0.1849563767354538,3.1570480910273897,4.701486813151432,1.6491024194915949
2.4604949951171875,-0.06627999234354087,-0.17147789474018393,3.2776969719699816,4.808986212766734,1.5623142098790497
2.483013391494751,-0.0521440249779265,-0.17969648130187998,3.24285015455799,4.926676714510171,1.506427863199533
2.504459857940674,-0.05641768951160167,-0.18364140287455966,3.122201278225547,5.052914604233696,1.4617187860069583
2.5257887840270996,-0.05378774210434861,-0.2234193629109431,3.1849912909100855,5.170933913395664,1.4104348446107695
2.549180746078491,-0.035049367004306886,-0.2247343368229502,3.1600067827398797,5.298815596521418,1.33844008073748
2.5700998306274414,-0.027817011784850326,-0.22604931073666867,2.984786500291483,5.426697318489113,1.2279823603663365
2.594151735305786,-0.011379841000365432,-0.22670679769417007,2.913449170710179,5.563783939065267,1.0567071423232766
2.616896629333496,0.01228968452192132,-0.25169130239821436,2.843098076088075,5.7031718227798684,1.056049655871794
2.6398143768310547,0.013604658148088075,-0.2503763284508481,2.6668916147307673,5.843874738189478,0.9482218764762493
2.66286301612854,0.010645967487157279,-0.2418289978352779,2.553475155287762,5.988193905716172,0.956769200559443
2.683907985687256,0.011303454301337126,-0.23426789773626755,2.499561247356581,6.125609476937723,0.9347434038425289
2.7078192234039307,-0.003161255695396853,-0.21618700642543198,2.3572153897910857,6.276503671651508,0.9176487555499122
2.730384588241577,-0.009078637109135312,-0.1984348589061179,2.184296419191216,6.430685391469495,0.8666935533872047
2.753980875015259,-0.019927169779138026,-0.1875863244622517,2.0412930989228055,6.584538438233376,0.7256626988854378
2.7752647399902344,-0.025844551278358247,-0.1849563767354538,1.9439850971641672,6.7328028766582975,0.6931171159794238
2.7978317737579346,-0.003489999106484898,-0.15832815637581704,1.7792847361788486,6.874163715909332,0.6901584266020333
2.8206334114074707,0.006043559777644925,-0.10770166519315127,1.5991334502066297,7.03689313673299,0.6987057514597803
2.8436572551727295,0.037274183170725325,-0.033405649904969165,1.4367343017297356,7.198636408743967,0.6789811555864909
2.8648223876953125,0.05108140588531643,-0.02058465661088682,1.3371251078802344,7.350846116962148,0.6382169902349824
2.8889191150665283,0.05206763607320282,-0.022557117108378294,1.148097758277478,7.513904558525502,0.7210602932488572
2.910098075866699,0.05206763607320282,-0.02222837369189573,0.8841169451852822,7.66644319022999,0.6352583007847927
2.9334449768066406,0.05075266248917672,-0.021899630275506787,0.6375595036908472,7.830816815262638,0.6520242076157492
2.9559273719787598,0.05206763607320282,-0.022557117108378294,0.42716379831129475,7.991903070467768,0.6079726089943631
2.979600429534912,0.05108140588531643,-0.025844551278358247,0.22531539388093677,8.150359447644236,0.658599073004537
3.0036749839782715,0.05141014928136732,-0.027817011784850326,0.19276980164343438,8.292049780992832,0.6848985343662055
3.024667739868164,0.049437688903729474,-0.029789472294726144,0.16515535913496088,8.390674192601837,0.6871997372208576
3.047772169113159,0.05075266248917672,-0.031104445969858924,0.16811404943093466,8.414344057529464,0.6487367749139807
