Time (s),Button (a19),Right Foot Force (ai18),Handle Force (ai20),Handle Position (ai21),Seat Position (ai22)
0.024688720703125,-1.5301757579918809,-0.057403919790902924,1.3387688239517814,2.068578789245115,2.5051498840622344
0.04632449150085449,-1.5295182698450915,-0.05674643293793952,1.3519185525207646,2.0689075325038346,2.5044923973898916
0.06905484199523926,-1.5308332461394416,-0.057403919790902924,1.377231780003031,2.0728524516119093,2.5058073707348685
0.09242558479309082,-1.5308332461394416,-0.05773266321752854,1.3367963646659125,2.068578789245115,2.504821140726027
0.11603903770446777,-1.5308332461394416,-0.05970512377929818,1.3433712289515871,2.069236275762598,2.50383491071784
0.13998770713806152,-1.5314907342877744,-0.05773266321752854,1.342384999308835,2.068578789245115,2.5051498840622344
0.16205811500549316,-1.5295182698450915,-0.05806140664425011,1.3552059846621667,2.067592559469221,2.5061361140712948
0.18442249298095703,-1.5295182698450915,-0.05806140664425011,1.340412540023228,2.0679213027278087,2.5051498840622344
0.20863008499145508,-1.530504502065565,-0.057403919790902924,1.3377825943088655,2.0682500459864395,2.504821140726027
0.23306536674499512,-1.530504502065565,-0.05773266321752854,1.3456724314512127,2.062661410595673,2.5031774240460787
0.257152795791626,-1.5295182698450915,-0.05674643293793952,1.3364676214515865,2.068578789245115,2.504821140726027
0.2812995910644531,-1.5298470139183897,-0.05773266321752854,1.3436999721658303,2.0682500459864395,2.504821140726027
0.30558109283447266,-1.5301757579918809,-0.057403919790902924,1.3397550535946614,2.068578789245115,2.5051498840622344
0.33032870292663574,-1.529189525771986,-0.05839015007106768,1.3364676214515865,2.068578789245115,2.505478627398515
0.3549344539642334,-1.5298470139183897,-0.05641768951160167,1.3367963646659125,2.0682500459864395,2.504821140726027
0.3805413246154785,-1.5285320376263538,-0.05839015007106768,1.339426310380372,2.068578789245115,2.5058073707348685
0.4054281711578369,-1.5301757579918809,-0.05806140664425011,1.3476448907364664,2.067592559469221,2.5031774240460787
0.42608213424682617,-1.5295182698450915,-0.05674643293793952,1.3496173500215967,2.065620099918619,2.5031774240460787
0.45168137550354004,-1.5298470139183897,-0.05773266321752854,1.3371251078802344,2.0689075325038346,2.5051498840622344
0.4753990173339844,-1.5295182698450915,-0.06365004491322024,1.3381113375231748,2.068578789245115,2.5051498840622344
0.5003924369812012,-1.5295182698450915,-0.057403919790902924,1.3430424857373402,2.0689075325038346,2.508108574091381
0.5236976146697998,-1.5298470139183897,-0.05641768951160167,1.3381113375231748,2.0682500459864395,2.504821140726027
0.545853853225708,-1.5311619902135114,-0.05674643293793952,1.3443574585943057,2.067592559469221,2.504821140726027
0.5685474872589111,-1.5288607816990736,-0.06430753177022186,1.3397550535946614,2.068578789245115,2.504821140726027
0.592592716217041,-1.5295182698450915,-0.055760202659213554,1.3561922143045289,2.0695650190214057,2.5061361140712948
0.6125080585479736,-1.5295182698450915,-0.05806140664425011,1.3450149450227664,2.0682500459864395,2.505478627398515
0.6351895332336426,-1.529189525771986,-0.05773266321752854,1.33844008073748,2.0682500459864395,2.505478627398515
