Time (s),Left Foot Force (ai16),Right Foot Force (ai18),Handle Force (ai20),Handle Position (ai21),Seat Position (ai22)
0.025954723358154297,0.05108140588531643,-0.037021827526629913,0.12340495091573989,2.0718662218342936,4.331320857906596
0.04787755012512207,0.05141014928136732,-0.03735057094734806,0.12307620753861472,2.0718662218342936,4.334937042736449
0.06984972953796387,0.05009517569663083,-0.03735057094734806,0.12143249065172759,2.0718662218342936,4.333622066431981
0.09097790718078613,0.05075266248917672,-0.037021827526629913,0.1224187207841122,2.0718662218342936,4.3309921138323135
0.11142635345458984,0.05141014928136732,-0.03735057094734806,0.1227474641614055,2.0721949650934546,4.332307090130603
0.13166475296020508,0.05141014928136732,-0.037021827526629913,0.1227474641614055,2.071208735316105,4.331320857906596
0.15168428421020508,0.05108140588531643,-0.03735057094734806,0.1220899774067348,2.0718662218342936,4.3309921138323135
0.17220425605773926,0.05173889267732945,-0.03767931436816083,0.1227474641614055,2.0718662218342936,4.329348393463794
0.1917128562927246,0.05009517569663083,-0.038336801210070326,0.1224187207841122,2.0721949650934546,4.332635834205658
0.21198606491088867,0.05108140588531643,-0.03866554463116709,0.1220899774067348,2.0725237083526595,4.3309921138323135
0.2307424545288086,0.05173889267732945,-0.03735057094734806,0.12176123402927327,2.0725237083526595,4.332307090130603
0.25084733963012695,0.05206763607320282,-0.037021827526629913,0.1227474641614055,2.0721949650934546,4.331649601981073
0.27129244804382324,0.05141014928136732,-0.03735057094734806,0.1220899774067348,2.0721949650934546,4.332635834205658
0.2947111129760742,0.05075266248917672,-0.037021827526629913,0.1224187207841122,2.0718662218342936,4.332307090130603
0.3192727565765381,0.05075266248917672,-0.036693084106006385,0.12340495091573989,2.0721949650934546,4.3309921138323135
0.34213876724243164,0.05042391909294819,-0.03965177489502569,0.1227474641614055,2.0715374785751774,4.333293322356346
0.3682529926300049,0.05141014928136732,-0.03866554463116709,0.1227474641614055,2.0718662218342936,4.330334625684327
0.39235877990722656,0.05108140588531643,-0.03735057094734806,0.12143249065172759,2.0718662218342936,4.3309921138323135
0.4174044132232666,0.05141014928136732,-0.03866554463116709,0.1227474641614055,2.0721949650934546,4.3300058816106235
0.4414558410644531,0.05075266248917672,-0.03800805778906824,0.1227474641614055,2.0721949650934546,4.331320857906596
0.46298718452453613,0.05108140588531643,-0.03800805778906824,0.1227474641614055,2.0721949650934546,4.329348393463794
0.48668432235717773,0.05075266248917672,-0.03767931436816083,0.12307620753861472,2.0718662218342936,4.3300058816106235
0.5110805034637451,0.049766432300224595,-0.037021827526629913,0.1220899774067348,2.0721949650934546,4.329677137537113
0.5351095199584961,0.05075266248917672,-0.03735057094734806,0.12176123402927327,2.0718662218342936,4.330663369758224
0.5574185848236084,0.05141014928136732,-0.037021827526629913,0.12307620753861472,2.0725237083526595,4.330663369758224
0.5797317028045654,0.05108140588531643,-0.037021827526629913,0.12471992442340035,2.0718662218342936,4.330663369758224
0.6022582054138184,0.05108140588531643,-0.03767931436816083,0.1224187207841122,2.0718662218342936,4.329348393463794
0.624284029006958,0.05206763607320282,-0.03767931436816083,0.1227474641614055,2.0718662218342936,4.329019649390669
0.6462836265563965,0.045164024741194464,-0.037021827526629913,0.1224187207841122,2.0721949650934546,4.329348393463794
0.6678872108459473,0.05042391909294819,-0.03767931436816083,0.12176123402927327,2.0718662218342936,4.329019649390669
0.6898550987243652,0.05075266248917672,-0.03932303147364474,0.1224187207841122,2.0721949650934546,4.329677137537113
0.7104523181915283,0.04910894550714545,-0.037021827526629913,0.1220899774067348,2.0725237083526595,4.328690905317737
