Time (s),Button (a19),Right Foot Force (ai18),Handle Force (ai20),Handle Position (ai21),Seat Position (ai22)
0.02624058723449707,1.8282674774903258,-0.019269682947763128,0.1335959955650442,3.714926033909455,3.7793598119750014
0.04730629920959473,1.8289249639549807,-0.019598426363403865,0.13392473893949086,3.708351158928593,3.792180819547652
0.06895208358764648,1.8276099910257835,-0.019269682947763128,0.13392473893949086,3.702105027753084,3.8050018273598543
0.0939333438873291,1.8282674774903258,-0.019598426363403865,0.1342534823138542,3.69454392166645,3.8191378106114873
0.11831331253051758,1.8292537071873507,-0.018940939532215845,0.1345822256881342,3.687969046873477,3.8352462570015127
0.14264225959777832,1.8282674774903258,-0.021242143443009676,0.1326097654412039,3.682051659611323,3.849710984700113
0.1668860912322998,1.8292537071873507,-0.019927169779138026,0.1335959955650442,3.674490553736061,3.8635182250673012
0.19063901901245117,1.8302399368846298,-0.02058465661088682,0.1342534823138542,3.667586935397404,3.8756817465801507
0.21489357948303223,1.830568680117113,-0.018940939532215845,0.1352397124364443,3.6603545733989473,3.8878452683161373
0.2404005527496338,1.8302399368846298,-0.02025591319496567,0.1358971991844214,3.654765930085848,3.897707583401771
0.26540040969848633,1.8331986259780002,-0.018940939532215845,0.13655468593206563,3.6488485430952085,3.9072411547918926
0.2896277904510498,1.8299111936521752,-0.019927169779138026,0.1349109690623309,3.646218593336997,3.9148022632344683
0.31174206733703613,1.830568680117113,-0.019598426363403865,0.1345822256881342,3.6429311561525406,3.9194046771119457
0.33484816551208496,1.830568680117113,-0.018940939532215845,0.1345822256881342,3.6412874375658513,3.9230208594670537
0.35784482955932617,1.8315549098147323,-0.02058465661088682,0.1352397124364443,3.640958693848956,3.9286095049644922
0.3785727024078369,1.8328698827452898,-0.018940939532215845,0.1349109690623309,3.6396437189828514,3.929595736527855
0.40012550354003906,1.8331986259780002,-0.018940939532215845,0.1352397124364443,3.639972462699156,3.9305819680927168
0.42375993728637695,1.8328698827452898,-0.018940939532215845,0.13786965942635615,3.639314975266694,3.929595736527855
0.44914960861206055,1.8328698827452898,-0.019598426363403865,0.1375409160529082,3.639314975266694,3.9328831750832265
0.4737586975097656,1.8312261665821645,-0.02025591319496567,0.138198402799721,3.639314975266694,3.930253224237596
0.49707961082458496,1.8315549098147323,-0.019598426363403865,0.13951337629235006,3.639314975266694,3.92696578569555
0.521028995513916,1.8315549098147323,-0.019927169779138026,0.1424720666459133,3.639314975266694,3.924664578726018
0.5438296794891357,1.8338561124435069,-0.019269682947763128,0.14214332327362658,3.638986231550683,3.9220346279136686
0.5662760734558105,1.831883653047329,-0.019269682947763128,0.14543075699277114,3.639972462699156,3.919075933262477
0.5887126922607422,1.8308974233496247,-0.019598426363403865,0.14740321722029226,3.6412874375658513,3.915788494776908
0.6113035678863525,1.8328698827452898,-0.02025591319496567,0.14773196059125704,3.641944925000084,3.9134872878468667
0.633246660232544,1.8315549098147323,-0.02025591319496567,0.14773196059125704,3.6429311561525406,3.9115148247704283
0.6544516086578369,1.8315549098147323,-0.02091340002690148,0.15036190755600945,3.6435886435882496,3.9115148247704283
0.6759467124938965,1.8302399368846298,-0.02058465661088682,0.15233436777611808,3.643917387306326,3.9101998493894428
0.6984615325927734,1.8308974233496247,-0.018940939532215845,0.15364934125454754,3.645232362180108,3.909542361699942
0.7202243804931641,1.8308974233496247,-0.019269682947763128,0.15299185451549702,3.646876080775662,3.909542361699942
0.7433817386627197,1.830568680117113,-0.019927169779138026,0.1411570931562695,3.6488485430952085,3.909542361699942
0.7658843994140625,1.830568680117113,-0.019269682947763128,0.15463557136250808,3.6495060305362417,3.90987110554461
0.7886457443237305,1.8302399368846298,-0.019598426363403865,0.15496431473166428,3.6501635179778673,3.9108573370796047
0.8111298084259033,1.8312261665821645,-0.019269682947763128,0.15595054483864113,3.649177286815651,3.9115148247704283
0.8352782726287842,1.8325411395126079,-0.018940939532215845,0.1526631111458486,3.6501635179778673,3.9118435686160877
0.8605856895446777,1.8322123962799544,-0.021570886859211436,0.1526631111458486,3.64983477425698,3.9118435686160877
0.8836269378662109,1.8331986259780002,-0.019269682947763128,0.1526631111458486,3.64983477425698,3.9108573370796047
0.9032158851623535,1.8302399368846298,-0.019598426363403865,0.1506906509262331,3.6501635179778673,3.90921361785544
0.9267277717590332,1.8299111936521752,-0.019927169779138026,0.15134813766643368,3.6508210054200854,3.9101998493894428
0.9518172740936279,1.8328698827452898,-0.019598426363403865,0.14970442081531538,3.6488485430952085,3.909542361699942
0.9758081436157227,1.831883653047329,-0.019269682947763128,0.14871819070365688,3.649177286815651,3.9085561301669296
1.0009620189666748,1.830568680117113,-0.019598426363403865,0.14740321722029226,3.6495060305362417,3.9082273863229227
1.0249583721160889,1.8315549098147323,-0.019269682947763128,0.14707447384924502,3.6488485430952085,3.9078986424790805
1.0494771003723145,1.8302399368846298,-0.01861219611676196,0.14477327024960363,3.6481910556547676,3.9078986424790805
1.0727949142456055,1.830568680117113,-0.02025591319496567,0.1441157835061056,3.6472048244952164,3.9082273863229227
1.099050521850586,1.8295824504197487,-0.019269682947763128,0.14345829676227684,3.646218593336997,3.9088848740111017
1.1239964962005615,1.8295824504197487,-0.019269682947763128,0.14148583652880473,3.6432598998703214,3.9075698986354044
1.1472153663635254,1.8312261665821645,-0.019598426363403865,0.13984211966529983,3.6403012064156086,3.9078986424790805
1.1685850620269775,1.8292537071873507,-0.019927169779138026,0.1388558895462016,3.6363562818279074,3.9085561301669296
1.1911556720733643,1.8295824504197487,-0.021242143443009676,0.13852714617300282,3.6330688446876875,3.9082273863229227
1.2135555744171143,1.8315549098147323,-0.019598426363403865,0.1388558895462016,3.6294526638504254,3.90921361785544
