Time (s),Button (a19),Right Foot Force (ai18),Handle Force (ai20),Handle Position (ai21),Seat Position (ai22)
0.024845123291015625,-1.5295182698450915,-0.05773266321752854,1.3397550535946614,2.067592559469221,2.504821140726027
0.0454864501953125,-1.5298470139183897,-0.057403919790902924,1.33844008073748,2.0689075325038346,2.5058073707348685
0.06566977500915527,-1.5295182698450915,-0.05773266321752854,1.3427137425230895,2.0702225055391525,2.507779830754518
0.08564472198486328,-1.5285320376263538,-0.057403919790902924,1.337453851094552,2.0689075325038346,2.505478627398515
0.10644721984863281,-1.5285320376263538,-0.05773266321752854,1.33844008073748,2.0682500459864395,2.504821140726027
0.12725210189819336,-1.5308332461394416,-0.05773266321752854,1.386436589993869,2.068578789245115,2.50383491071784
0.1475684642791748,-1.5295182698450915,-0.05773266321752854,1.344686201808538,2.069236275762598,2.5051498840622344
0.1670856475830078,-1.5285320376263538,-0.05839015007106768,1.3381113375231748,2.0682500459864395,2.504821140726027
0.1870863437652588,-1.5288607816990736,-0.057403919790902924,1.3387688239517814,2.068578789245115,2.5051498840622344
0.20742559432983398,-1.5308332461394416,-0.05839015007106768,1.3433712289515871,2.0682500459864395,2.504821140726027
0.22943401336669922,-1.530504502065565,-0.057403919790902924,1.3453436882369914,2.0702225055391525,2.5071223440810098
0.2499680519104004,-1.529189525771986,-0.05773266321752854,1.3377825943088655,2.068578789245115,2.504821140726027
0.2702908515930176,-1.5288607816990736,-0.057403919790902924,1.3798617257147974,2.065948843176943,2.504821140726027
0.29239392280578613,-1.5285320376263538,-0.05806140664425011,1.3417275128803148,2.0679213027278087,2.5058073707348685
0.31355714797973633,-1.5288607816990736,-0.057403919790902924,1.342384999308835,2.0682500459864395,2.504821140726027
0.3407306671142578,-1.5295182698450915,-0.057403919790902924,1.3430424857373402,2.0689075325038346,2.505478627398515
0.3618452548980713,-1.529189525771986,-0.05806140664425011,1.3397550535946614,2.068578789245115,2.5051498840622344
0.38415050506591797,-1.528203293553827,-0.05806140664425011,1.3440287153800698,2.0689075325038346,2.505478627398515
0.40384554862976074,-1.5295182698450915,-0.05773266321752854,1.33844008073748,2.068578789245115,2.504821140726027
0.4248013496398926,-1.5285320376263538,-0.05773266321752854,1.3397550535946614,2.0679213027278087,2.5058073707348685
0.44548988342285156,-1.5295182698450915,-0.05641768951160167,1.3400837968089467,2.0689075325038346,2.505478627398515
0.465543270111084,-1.5295182698450915,-0.05707517636437326,1.3742730910771788,2.0708799920570766,2.5074510874177274
0.4866068363189697,-1.5314907342877744,-0.05773266321752854,1.3851216171380887,2.0682500459864395,2.50383491071784
0.5057418346405029,-1.529189525771986,-0.05839015007106768,1.3397550535946614,2.068578789245115,2.5051498840622344
0.5262675285339355,-1.5278745494814927,-0.05839015007106768,1.340412540023228,2.0682500459864395,2.5051498840622344
0.546755313873291,-1.5308332461394416,-0.05707517636437326,1.3463299178796448,2.068578789245115,2.5051498840622344
0.5674176216125488,-1.5285320376263538,-0.05806140664425011,1.3397550535946614,2.0689075325038346,2.5051498840622344
0.5864155292510986,-1.528203293553827,-0.05707517636437326,1.3377825943088655,2.0682500459864395,2.5051498840622344
0.6070132255554199,-1.5298470139183897,-0.058718893497981234,1.3436999721658303,2.0689075325038346,2.5051498840622344
0.6279335021972656,-1.5295182698450915,-0.05806140664425011,1.3387688239517814,2.068578789245115,2.505478627398515
0.6484394073486328,-1.5295182698450915,-0.05773266321752854,1.3436999721658303,2.0689075325038346,2.505478627398515
0.6684000492095947,-1.5301757579918809,-0.055760202659213554,1.3538910118056424,2.0695650190214057,2.5058073707348685
0.6893982887268066,-1.530504502065565,-0.05904763692499085,1.339097567166079,2.0682500459864395,2.5058073707348685
0.7101974487304688,-1.5288607816990736,-0.05806140664425011,1.33844008073748,2.068578789245115,2.505478627398515
0.731910228729248,-1.5295182698450915,-0.055102715807208824,1.3558634710904112,2.0695650190214057,2.5061361140712948
0.752763032913208,-1.5301757579918809,-0.05970512377929818,1.3387688239517814,2.0682500459864395,2.505478627398515
0.7733166217803955,-1.5295182698450915,-0.05773266321752854,1.3430424857373402,2.068578789245115,2.5058073707348685
0.7937026023864746,-1.5301757579918809,-0.05904763692499085,1.3427137425230895,2.068578789245115,2.505478627398515
0.8133120536804199,-1.5360931513477278,-0.05707517636437326,1.3460011746654306,2.0695650190214057,2.505478627398515
0.8337860107421875,-1.529189525771986,-0.057403919790902924,1.3460011746654306,2.069893762280257,2.5041636540538295
0.8546981811523438,-1.5285320376263538,-0.05773266321752854,1.344686201808538,2.0689075325038346,2.505478627398515
0.8746955394744873,-1.5301757579918809,-0.057403919790902924,1.3397550535946614,2.069236275762598,2.5061361140712948
0.8941619396209717,-1.5301757579918809,-0.058718893497981234,1.341398769666049,2.0682500459864395,2.5051498840622344
0.9142146110534668,-1.5295182698450915,-0.058718893497981234,1.3436999721658303,2.069236275762598,2.505478627398515
0.9342639446258545,-1.5298470139183897,-0.05839015007106768,1.3440287153800698,2.0702225055391525,2.5061361140712948
0.9539716243743896,-1.5288607816990736,-0.05806140664425011,1.3400837968089467,2.0689075325038346,2.505478627398515
0.973970890045166,-1.529189525771986,-0.05904763692499085,1.340412540023228,2.068578789245115,2.5051498840622344
0.9944822788238525,-1.5301757579918809,-0.05773266321752854,1.340412540023228,2.068578789245115,2.504821140726027
1.0139954090118408,-1.5295182698450915,-0.05806140664425011,1.3430424857373402,2.0689075325038346,2.5041636540538295
1.0341947078704834,-1.529189525771986,-0.05806140664425011,1.3453436882369914,2.0689075325038346,2.5051498840622344
1.0554921627044678,-1.5288607816990736,-0.05773266321752854,1.3417275128803148,2.068578789245115,2.5061361140712948
1.075960636138916,-1.5308332461394416,-0.05806140664425011,1.3440287153800698,2.0689075325038346,2.5058073707348685
1.0970845222473145,-1.532476966511721,-0.05773266321752854,1.3443574585943057,2.069236275762598,2.5061361140712948
1.117844581604004,-1.5301757579918809,-0.05773266321752854,1.3371251078802344,2.068578789245115,2.505478627398515
1.1392102241516113,-1.529189525771986,-0.05773266321752854,1.342056256094577,2.068578789245115,2.5061361140712948
1.1597442626953125,-1.5301757579918809,-0.05773266321752854,1.3719718885792,2.0718662218342936,2.5064648574077935
1.1815693378448486,-1.5301757579918809,-0.05773266321752854,1.3410700264517792,2.0679213027278087,2.505478627398515
1.2011382579803467,-1.5288607816990736,-0.057403919790902924,1.342384999308835,2.0682500459864395,2.5051498840622344
1.2215797901153564,-1.529189525771986,-0.058718893497981234,1.337453851094552,2.0682500459864395,2.5051498840622344
1.2405805587768555,-1.530504502065565,-0.05773266321752854,1.3407412832375056,2.0679213027278087,2.5051498840622344
1.2603096961975098,-1.530504502065565,-0.05937638035209647,1.3417275128803148,2.0682500459864395,2.505478627398515
1.279308795928955,-1.5301757579918809,-0.05674643293793952,1.3640820514425436,2.067592559469221,2.5041636540538295
1.2997550964355469,-1.5298470139183897,-0.06069135406147996,1.33844008073748,2.0682500459864395,2.504821140726027
1.3187768459320068,-1.5288607816990736,-0.057403919790902924,1.340412540023228,2.0679213027278087,2.505478627398515
1.3392701148986816,-1.529189525771986,-0.05806140664425011,1.3397550535946614,2.067592559469221,2.5051498840622344
1.358290195465088,-1.5285320376263538,-0.058718893497981234,1.3397550535946614,2.0672638162106773,2.5058073707348685
1.3782708644866943,-1.5295182698450915,-0.057403919790902924,1.3377825943088655,2.067592559469221,2.5058073707348685
1.3983838558197021,-1.5295182698450915,-0.057403919790902924,1.342056256094577,2.0679213027278087,2.5061361140712948
1.4191670417785645,-1.5288607816990736,-0.05839015007106768,1.3400837968089467,2.0679213027278087,2.5064648574077935
1.4400722980499268,-1.5288607816990736,-0.05773266321752854,1.3726293750072027,2.0695650190214057,2.5064648574077935
1.463071346282959,-1.5295182698450915,-0.05839015007106768,1.3377825943088655,2.0672638162106773,2.5051498840622344
1.4850640296936035,-1.5295182698450915,-0.05773266321752854,1.3397550535946614,2.0672638162106773,2.5051498840622344
1.507033348083496,-1.5295182698450915,-0.05970512377929818,1.339426310380372,2.0679213027278087,2.504821140726027
1.5311391353607178,-1.529189525771986,-0.057403919790902924,1.3433712289515871,2.065620099918619,2.5031774240460787
1.553727149963379,-1.5301757579918809,-0.05839015007106768,1.3433712289515871,2.0682500459864395,2.5094235474395648
1.5747249126434326,-1.530504502065565,-0.05839015007106768,1.339097567166079,2.067592559469221,2.5058073707348685
1.5977368354797363,-1.5285320376263538,-0.05773266321752854,1.340412540023228,2.066935072952178,2.5058073707348685
1.6198885440826416,-1.5295182698450915,-0.05904763692499085,1.3427137425230895,2.0672638162106773,2.5061361140712948
1.641892433166504,-1.529189525771986,-0.05806140664425011,1.342056256094577,2.0672638162106773,2.505478627398515
