Time (s),Button (a19),Right Foot Force (ai18),Handle Force (ai20),Handle Position (ai21),Seat Position (ai22)
0.029528141021728516,1.8733053005892677,-0.05937638035209647,0.12800735818667794,2.482466594033421,5.769578332360634
0.05016493797302246,1.8746202735349815,-0.0603626106339899,0.12965107506517531,2.482795337364732,5.768920842109524
0.07222938537597656,1.8736340438256494,-0.06134884091674858,0.1283361015625448,2.482466594033421,5.7699070774866215
0.09632349014282227,1.8752777600080257,-0.05937638035209647,0.12800735818667794,2.482466594033421,5.769249587234936
0.11893534660339355,1.8746202735349815,-0.05970512377929818,0.12800735818667794,2.4814803640399172,5.769578332360634
0.14185357093811035,1.8736340438256494,-0.0610200974890662,0.12800735818667794,2.480494134047054,5.768263351859564
0.16599392890930176,1.8742915302985064,-0.05904763692499085,0.12669238468237293,2.480165390716242,5.769578332360634
0.18757963180541992,1.8736340438256494,-0.05937638035209647,0.12767861481072734,2.4808228773779373,5.7699070774866215
0.21028995513916016,1.8733053005892677,-0.05937638035209647,0.12866484493832794,2.480494134047054,5.7699070774866215
0.23699331283569336,1.8742915302985064,-0.05904763692499085,0.1293223316896432,2.480165390716242,5.769249587234936
0.2606492042541504,1.8736340438256494,-0.0610200974890662,0.12866484493832794,2.4811516207088915,5.768263351859564
0.28327465057373047,1.8746202735349815,-0.05937638035209647,0.1289935883140274,2.4818091073710145,5.768920842109524
0.30730104446411133,1.8733053005892677,-0.05970512377929818,0.12965107506517531,2.482466594033421,5.768592096984401
0.3300330638885498,1.8749490167714882,-0.05970512377929818,0.1293223316896432,2.4837815673590913,5.768920842109524
0.35355114936828613,1.8742915302985064,-0.05970512377929818,0.1299798184406238,2.4837815673590913,5.7699070774866215
0.3773324489593506,1.8749490167714882,-0.05937638035209647,0.13063730519127004,2.4847677973540927,5.768592096984401
0.40273165702819824,1.8752777600080257,-0.05970512377929818,0.131294791941582,2.4837815673590913,5.768592096984401
0.427523136138916,1.8742915302985064,-0.06069135406147996,0.13063730519127004,2.4837815673590913,5.767934606735016
0.4506382942199707,1.873962787062062,-0.05904763692499085,0.1303085618159887,2.4837815673590913,5.769578332360634
0.47606444358825684,1.8736340438256494,-0.05970512377929818,0.1293223316896432,2.4831240806961135,5.767934606735016
0.5002574920654297,1.875606503244595,-0.05904763692499085,0.12307620753861472,2.482795337364732,5.769249587234936
